
2021-05-01 00:00:59,59.625385
2021-05-01 00:08:03,59.55601
2021-05-01 00:15:07,59.52133
2021-05-01 00:22:11,59.660072
2021-05-01 00:29:15,59.93756
2021-05-01 00:36:19,59.78147
2021-05-01 00:43:23,59.660076
2021-05-01 00:50:27,59.660076
2021-05-01 00:57:31,59.76413
2021-05-01 01:04:35,59.660072
2021-05-01 01:11:39,59.573353
2021-05-01 01:18:43,59.48664
2021-05-01 01:25:47,59.417267
2021-05-01 01:32:51,59.48664
2021-05-01 01:39:55,59.38258
2021-05-01 01:46:59,59.20915
2021-05-01 01:54:03,59.17447
2021-05-01 02:01:07,59.035725
2021-05-01 02:08:11,59.157124
2021-05-01 02:15:15,59.157124
2021-05-01 02:22:19,59.05307
2021-05-01 02:29:23,58.949005
2021-05-01 02:36:27,59.00103
2021-05-01 02:43:31,58.862297
2021-05-01 02:50:35,59.139782
2021-05-01 02:57:39,58.949005
2021-05-01 03:04:43,58.87964
2021-05-01 03:11:47,58.89698
2021-05-01 03:18:51,58.949005
2021-05-01 03:25:55,59.01838
2021-05-01 03:32:59,58.96635
2021-05-01 03:47:09,58.949005
2021-05-01 03:54:16,58.983692
2021-05-01 04:01:20,58.931664
2021-05-01 04:08:24,58.949013
2021-05-01 04:15:28,58.862293
2021-05-01 04:22:32,58.792927
2021-05-01 04:29:36,58.896973
2021-05-01 04:36:40,58.862293
2021-05-01 04:50:48,58.827606
2021-05-01 04:57:52,58.87963
2021-05-01 05:04:56,58.8276
2021-05-01 05:12:00,58.862293
2021-05-01 05:19:04,59.05307
2021-05-01 05:26:08,58.89698
2021-05-01 05:33:12,58.87964
2021-05-01 05:40:16,58.72355
2021-05-01 05:47:20,59.122444
2021-05-01 05:54:27,58.810265
2021-05-01 06:01:31,58.671516
2021-05-01 06:08:35,58.60215
2021-05-01 06:15:39,58.5848
2021-05-01 06:22:43,58.5848
2021-05-01 06:29:47,58.567455
2021-05-01 06:36:51,58.55012
2021-05-01 06:43:55,58.446056
2021-05-01 06:50:59,58.342003
2021-05-01 06:58:03,58.42872
2021-05-01 07:05:10,58.359352
2021-05-01 07:12:14,58.376686
2021-05-01 07:19:18,58.0992
2021-05-01 07:26:22,57.80437
2021-05-01 07:33:26,57.787025
2021-05-01 07:40:30,58.49809
2021-05-01 07:47:34,58.324665
2021-05-01 07:54:38,58.047173
2021-05-01 08:01:42,57.769684
2021-05-01 08:08:46,57.92577
2021-05-01 08:15:50,57.596252
2021-05-01 08:22:54,57.977802
2021-05-01 08:29:58,58.029827
2021-05-01 08:37:02,58.047173
2021-05-01 08:44:06,57.787025
2021-05-01 08:51:10,58.13389
2021-05-01 08:58:14,57.92577
2021-05-01 09:05:18,57.92577
2021-05-01 09:12:22,58.01248
2021-05-01 09:19:26,58.047173
2021-05-01 09:26:30,58.0992
2021-05-01 09:33:34,58.168568
2021-05-01 09:40:38,58.116547
2021-05-01 09:47:42,58.13389
2021-05-01 09:54:46,58.324657
2021-05-01 10:01:50,58.255287
2021-05-01 10:08:54,58.2206
2021-05-01 10:15:58,58.723553
2021-05-01 10:23:02,58.567455
2021-05-01 10:30:06,58.810265
2021-05-01 10:37:10,58.567463
2021-05-01 10:44:14,58.67152
2021-05-01 10:51:18,58.79292
2021-05-01 10:58:22,58.77558
2021-05-01 11:05:26,58.844948
2021-05-01 11:12:30,58.758232
2021-05-01 11:19:34,59.070404
2021-05-01 11:26:38,59.08775
2021-05-01 11:33:42,59.053062
2021-05-01 11:40:46,58.931664
2021-05-01 11:47:50,58.896973
2021-05-01 11:54:54,59.07041
2021-05-01 12:01:58,58.862293
2021-05-01 12:09:02,58.966347
2021-05-01 12:16:06,58.79292
2021-05-01 12:23:10,58.72355
2021-05-01 12:30:14,58.151226
2021-05-01 12:37:18,58.11654
2021-05-01 12:44:22,58.20326
2021-05-01 12:51:26,58.42872
2021-05-01 12:58:30,58.08186
2021-05-01 13:05:34,57.70031
2021-05-01 13:12:38,57.960457
2021-05-01 13:19:42,58.220604
2021-05-01 13:26:46,58.39403
2021-05-01 13:33:50,58.324657
2021-05-01 13:40:54,58.30732
2021-05-01 13:47:58,58.67152
2021-05-01 13:55:02,58.272625
2021-05-01 14:02:06,58.2206
2021-05-01 14:09:10,58.11654
2021-05-01 14:16:14,58.324657
2021-05-01 14:23:18,58.359352
2021-05-01 14:30:22,58.49809
2021-05-01 14:37:26,58.2206
2021-05-01 14:44:30,58.48075
2021-05-01 14:51:34,58.532776
2021-05-01 14:58:38,58.671516
2021-05-01 15:05:42,58.77558
2021-05-01 15:12:46,58.654175
2021-05-01 15:19:50,58.949005
2021-05-01 15:26:54,59.660076
2021-05-01 15:33:58,59.868187
2021-05-01 15:41:02,59.885536
2021-05-01 15:48:06,59.833504
2021-05-01 15:55:10,59.902874
2021-05-01 16:02:14,60.284424
2021-05-01 16:09:18,60.5966
2021-05-01 16:16:22,60.579254
2021-05-01 16:23:26,60.596596
2021-05-01 16:30:30,60.73534
2021-05-01 16:37:34,61.18626
2021-05-01 16:44:38,61.09955
2021-05-01 16:51:42,61.77592
2021-05-01 16:58:46,62.625732
2021-05-01 17:05:50,62.66042
2021-05-01 17:12:54,62.90322
2021-05-01 17:19:58,62.608387
2021-05-01 17:27:02,62.608387
2021-05-01 17:34:06,62.348244
2021-05-01 17:41:10,62.330902
2021-05-01 17:48:14,62.261528
2021-05-01 17:55:18,62.15747
2021-05-01 18:02:22,61.58515
2021-05-01 18:09:26,61.550457
2021-05-01 18:16:30,61.411713
2021-05-01 18:23:34,61.775917
2021-05-01 18:30:38,61.012836
2021-05-01 18:37:42,61.359688
2021-05-01 18:44:46,61.325
2021-05-01 18:51:50,61.515778
2021-05-01 18:58:54,61.359688
2021-05-01 19:13:02,61.932014
2021-05-01 19:20:06,61.741234
2021-05-01 19:27:10,61.567802
2021-05-01 19:34:14,61.671867
2021-05-01 19:41:18,61.53312
2021-05-01 19:48:22,61.567802
2021-05-01 19:55:26,61.29032
2021-05-01 20:02:30,61.741234
2021-05-01 20:09:34,61.758583
2021-05-01 20:16:38,61.723896
2021-05-01 20:23:42,61.758583
2021-05-01 20:30:46,61.533123
2021-05-01 20:37:50,61.706554
2021-05-01 20:44:54,61.446404
2021-05-01 20:51:58,61.255627
2021-05-01 20:59:02,61.325
2021-05-01 21:06:06,60.371136
2021-05-01 21:13:10,58.376686
2021-05-01 21:20:14,58.810265
2021-05-01 21:27:18,59.76413
2021-05-01 21:34:22,60.475197
2021-05-01 21:41:26,60.544567
2021-05-01 21:48:30,60.80471
2021-05-01 21:55:34,61.047516
2021-05-01 22:02:38,61.11689
2021-05-01 22:09:42,61.498432
2021-05-01 22:16:46,61.862648
2021-05-01 22:23:50,62.27887
2021-05-01 22:30:54,62.27887
2021-05-01 22:37:58,62.244183
2021-05-01 22:45:02,62.14013
2021-05-01 22:52:06,62.45231
2021-05-01 22:59:10,62.486988
2021-05-01 23:06:14,62.330902
2021-05-01 23:13:18,62.591053
2021-05-01 23:20:22,62.799164
2021-05-01 23:27:26,62.74713
2021-05-01 23:34:30,62.78182
2021-05-01 23:41:34,62.85119
2021-05-01 23:48:38,62.66041
2021-05-01 23:55:42,62.677757
2021-05-02 00:02:46,62.643078
2021-05-02 00:09:50,62.59104
2021-05-02 00:16:54,62.43496
2021-05-02 00:23:58,62.15747
2021-05-02 00:31:02,62.330902
2021-05-02 00:38:06,62.192158
2021-05-02 00:45:10,62.174816
2021-05-02 00:52:14,62.174816
2021-05-02 00:59:18,62.174812
2021-05-02 01:06:25,61.932014
2021-05-02 01:13:29,61.810616
2021-05-02 01:20:33,61.58515
2021-05-02 01:27:37,61.63717
2021-05-02 01:34:41,61.481087
2021-05-02 01:41:45,61.429066
2021-05-02 01:48:49,61.41172
2021-05-02 01:55:53,61.602497
2021-05-02 02:02:57,61.89732
2021-05-02 02:10:01,61.65453
2021-05-02 02:17:05,61.637177
